timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2021/10/24 14:40:41, 25.74, 31.00, 1005.71, 0.51, 130, 
2021/10/24 14:40:42, 25.76, 31.04, 1005.75, 0.51, 130, 
2021/10/24 14:40:43, 25.78, 31.10, 1005.71, 0.29, 131, 
2021/10/24 14:40:44, 25.80, 31.14, 1005.73, 0.07, 130, 
2021/10/24 14:40:45, 25.81, 31.19, 1005.71, 0.00, 130, 
2021/10/24 14:40:46, 25.84, 31.22, 1005.73, 0.07, 131, 
2021/10/24 14:40:47, 25.85, 31.23, 1005.74, 0.07, 131, 
2021/10/24 14:40:48, 25.87, 31.24, 1005.72, 0.07, 132, 
2021/10/24 14:40:49, 25.88, 31.19, 1005.70, 0.00, 132, 
2021/10/24 14:40:50, 25.91, 31.19, 1005.70, 0.00, 131, 
2021/10/24 14:40:51, 25.92, 31.05, 1005.70, 0.00, 132, 
2021/10/24 14:40:52, 25.93, 30.79, 1005.68, 0.00, 130, 
2021/10/24 14:40:53, 25.91, 30.46, 1005.74, 0.00, 133, 
2021/10/24 14:40:54, 25.90, 30.32, 1005.72, 0.00, 132, 
2021/10/24 14:40:55, 25.91, 30.32, 1005.64, 0.00, 130, 
2021/10/24 14:40:56, 25.90, 30.23, 1005.66, 0.00, 132, 
2021/10/24 14:40:57, 25.86, 30.14, 1005.72, 0.00, 131, 
2021/10/24 14:40:58, 25.86, 30.13, 1005.71, 0.00, 130, 
2021/10/24 14:40:59, 25.81, 30.05, 1005.72, 0.00, 125, 
2021/10/24 14:41:0, 25.75, 30.00, 1005.67, 0.51, 127, 
2021/10/24 14:41:1, 25.71, 29.97, 1005.71, 0.29, 126, 
2021/10/24 14:41:2, 25.70, 29.97, 1005.71, 0.95, 126, 
2021/10/24 14:41:3, 25.63, 29.99, 1005.71, 0.73, 126, 
2021/10/24 14:41:4, 25.59, 30.05, 1005.68, 0.73, 124, 
2021/10/24 14:41:5, 25.56, 30.14, 1005.67, 0.51, 134, 
2021/10/24 14:41:6, 25.54, 30.25, 1005.71, 0.51, 132, 
2021/10/24 14:41:7, 25.51, 30.27, 1005.70, 0.51, 132, 
2021/10/24 14:41:8, 25.45, 30.26, 1005.70, 0.51, 127, 
2021/10/24 14:41:9, 25.43, 30.26, 1005.69, 0.29, 130, 
2021/10/24 14:41:10, 25.41, 30.22, 1005.70, 0.07, 128, 
2021/10/24 14:41:11, 25.38, 30.20, 1005.72, 0.07, 128, 
2021/10/24 14:41:12, 25.36, 30.24, 1005.69, 0.07, 128, 
2021/10/24 14:41:13, 25.32, 30.29, 1005.69, 0.51, 126, 
2021/10/24 14:41:14, 25.31, 30.34, 1005.72, 0.51, 128, 
2021/10/24 14:41:15, 25.28, 30.41, 1005.68, 0.29, 129, 
2021/10/24 14:41:16, 25.28, 30.49, 1005.70, 0.51, 140, 
2021/10/24 14:41:17, 25.28, 30.58, 1005.68, 0.29, 156, 
2021/10/24 14:41:18, 25.29, 30.67, 1005.72, 0.07, 155, 
2021/10/24 14:41:19, 25.29, 30.78, 1005.69, 0.07, 154, 
2021/10/24 14:41:20, 25.31, 30.86, 1005.72, 0.07, 158, 
2021/10/24 14:41:21, 25.31, 30.93, 1005.68, 0.07, 161, 
2021/10/24 14:41:22, 25.32, 31.03, 1005.70, 0.07, 168, 
2021/10/24 14:41:23, 25.35, 31.07, 1005.71, 0.00, 167, 
2021/10/24 14:41:24, 25.36, 31.10, 1005.71, 0.00, 167, 
2021/10/24 14:41:25, 25.38, 31.15, 1005.68, 0.00, 167, 
2021/10/24 14:41:26, 25.39, 31.20, 1005.66, 0.07, 168, 
2021/10/24 14:41:27, 25.41, 31.24, 1005.68, 0.29, 169, 
2021/10/24 14:41:28, 25.44, 31.27, 1005.71, 0.07, 168, 
2021/10/24 14:41:29, 25.46, 31.32, 1005.68, 0.07, 167, 
2021/10/24 14:41:30, 25.48, 31.36, 1005.69, 0.07, 168, 
2021/10/24 14:41:31, 25.51, 31.37, 1005.72, 0.07, 176, 
2021/10/24 14:41:32, 25.53, 31.38, 1005.70, 0.07, 180, 
2021/10/24 14:41:33, 25.55, 31.39, 1005.68, 0.95, 181, 
2021/10/24 14:41:34, 25.57, 31.36, 1005.72, 0.73, 179, 
2021/10/24 14:41:35, 25.60, 31.34, 1005.70, 1.17, 180, 
2021/10/24 14:41:36, 25.62, 31.34, 1005.72, 1.17, 182, 
2021/10/24 14:41:37, 25.64, 31.35, 1005.70, 1.17, 180, 
2021/10/24 14:41:38, 25.65, 31.35, 1005.69, 1.17, 180, 
2021/10/24 14:41:39, 25.68, 31.32, 1005.72, 0.95, 181, 
2021/10/24 14:41:40, 25.70, 31.30, 1005.73, 0.73, 181, 
2021/10/24 14:41:41, 25.72, 31.30, 1005.71, 0.95, 180, 
2021/10/24 14:41:42, 25.74, 31.28, 1005.72, 0.95, 182, 
2021/10/24 14:41:43, 25.75, 31.21, 1005.73, 0.73, 182, 
2021/10/24 14:41:44, 25.76, 31.15, 1005.70, 0.95, 180, 
2021/10/24 14:41:45, 25.79, 31.08, 1005.72, 0.73, 182, 
2021/10/24 14:41:46, 25.81, 31.01, 1005.73, 0.73, 180, 
2021/10/24 14:41:47, 25.82, 30.98, 1005.69, 0.51, 181, 
2021/10/24 14:41:48, 25.83, 30.97, 1005.70, 0.51, 181, 
2021/10/24 14:41:49, 25.85, 31.03, 1005.69, 0.29, 180, 
2021/10/24 14:41:50, 25.86, 31.08, 1005.72, 0.51, 181, 
2021/10/24 14:41:51, 25.86, 31.13, 1005.71, 0.51, 181, 
2021/10/24 14:41:52, 25.87, 30.94, 1005.73, 0.51, 180, 
2021/10/24 14:41:53, 25.89, 30.93, 1005.70, 0.51, 180, 
2021/10/24 14:41:54, 25.90, 30.92, 1005.68, 0.51, 181, 
2021/10/24 14:41:55, 25.93, 30.71, 1005.67, 0.95, 184, 
2021/10/24 14:41:56, 25.93, 30.64, 1005.73, 0.73, 187, 
2021/10/24 14:41:57, 25.94, 30.56, 1005.68, 1.61, 186, 
2021/10/24 14:41:58, 25.95, 30.52, 1005.66, 1.61, 185, 
2021/10/24 14:41:59, 25.96, 30.45, 1005.67, 1.17, 185, 
2021/10/24 14:42:0, 25.99, 30.45, 1005.68, 1.17, 186, 
2021/10/24 14:42:1, 25.99, 30.47, 1005.66, 1.17, 187, 
2021/10/24 14:42:2, 25.99, 30.23, 1005.66, 1.17, 184, 
2021/10/24 14:42:3, 26.02, 30.22, 1005.66, 1.17, 187, 
2021/10/24 14:42:4, 26.03, 30.21, 1005.65, 1.17, 187, 
2021/10/24 14:42:5, 26.04, 30.14, 1005.66, 1.17, 188, 
2021/10/24 14:42:6, 26.04, 29.98, 1005.66, 1.61, 186, 
2021/10/24 14:42:7, 26.07, 30.03, 1005.69, 1.61, 186, 
2021/10/24 14:42:8, 26.07, 30.07, 1005.65, 1.39, 186, 
2021/10/24 14:42:9, 26.07, 29.94, 1005.67, 1.61, 184, 
2021/10/24 14:42:10, 26.05, 29.74, 1005.69, 1.39, 186, 
2021/10/24 14:42:11, 26.04, 29.72, 1005.64, 1.61, 181, 
2021/10/24 14:42:12, 26.06, 29.76, 1005.64, 1.39, 178, 
2021/10/24 14:42:13, 26.07, 29.81, 1005.67, 1.61, 178, 
2021/10/24 14:42:14, 26.08, 29.95, 1005.66, 1.61, 178, 
2021/10/24 14:42:15, 26.08, 30.08, 1005.68, 1.61, 180, 
2021/10/24 14:42:16, 26.09, 30.15, 1005.67, 1.61, 183, 
2021/10/24 14:42:17, 26.10, 30.13, 1005.68, 1.61, 185, 
2021/10/24 14:42:18, 26.11, 30.13, 1005.67, 1.17, 190, 
2021/10/24 14:42:19, 26.12, 30.12, 1005.66, 1.17, 191, 
2021/10/24 14:42:20, 26.13, 30.14, 1005.66, 1.17, 191, 
2021/10/24 14:42:21, 26.14, 30.16, 1005.66, 1.17, 195, 
2021/10/24 14:42:22, 26.15, 30.15, 1005.67, 1.61, 193, 
2021/10/24 14:42:23, 26.16, 30.17, 1005.69, 1.39, 195, 
2021/10/24 14:42:24, 26.16, 30.20, 1005.66, 1.17, 194, 
2021/10/24 14:42:25, 26.18, 30.21, 1005.68, 1.39, 193, 
2021/10/24 14:42:26, 26.19, 30.23, 1005.70, 1.17, 194, 
2021/10/24 14:42:27, 26.19, 30.29, 1005.67, 1.17, 193, 
2021/10/24 14:42:28, 26.19, 30.30, 1005.68, 1.17, 193, 
2021/10/24 14:42:29, 26.19, 30.31, 1005.63, 1.17, 195, 
2021/10/24 14:42:30, 26.21, 30.32, 1005.65, 1.17, 195, 
2021/10/24 14:42:31, 26.21, 30.33, 1005.67, 1.17, 190, 
2021/10/24 14:42:32, 26.23, 30.35, 1005.64, 1.17, 193, 
2021/10/24 14:42:33, 26.25, 30.38, 1005.67, 1.61, 198, 
2021/10/24 14:42:34, 26.26, 30.30, 1005.66, 1.39, 201, 
2021/10/24 14:42:35, 26.28, 30.24, 1005.66, 1.39, 245, 
2021/10/24 14:42:36, 26.30, 30.25, 1005.68, 2.27, 304, 
2021/10/24 14:42:37, 26.31, 30.33, 1005.69, 2.93, 303, 
2021/10/24 14:42:38, 26.32, 30.32, 1005.66, 3.37, 308, 
2021/10/24 14:42:39, 26.32, 30.36, 1005.68, 3.37, 309, 
2021/10/24 14:42:40, 26.30, 30.24, 1005.63, 3.81, 307, 
2021/10/24 14:42:41, 26.30, 30.14, 1005.66, 3.81, 308, 
2021/10/24 14:42:42, 26.29, 29.98, 1005.64, 3.37, 308, 
2021/10/24 14:42:43, 26.28, 29.93, 1005.66, 3.15, 308, 
2021/10/24 14:42:44, 26.27, 29.92, 1005.64, 2.93, 306, 
2021/10/24 14:42:45, 26.26, 29.94, 1005.67, 2.93, 302, 
2021/10/24 14:42:46, 26.24, 29.84, 1005.66, 2.71, 305, 
2021/10/24 14:42:47, 26.24, 29.76, 1005.67, 2.71, 304, 
2021/10/24 14:42:48, 26.22, 29.79, 1005.63, 2.71, 304, 
2021/10/24 14:42:49, 26.22, 29.76, 1005.66, 2.71, 303, 
2021/10/24 14:42:50, 26.22, 29.77, 1005.64, 2.71, 306, 
2021/10/24 14:42:51, 26.21, 29.86, 1005.65, 2.71, 304, 
2021/10/24 14:42:52, 26.19, 29.96, 1005.62, 2.49, 305, 
2021/10/24 14:42:53, 26.19, 29.97, 1005.63, 2.27, 307, 
2021/10/24 14:42:54, 26.15, 29.79, 1005.67, 2.05, 335, 
2021/10/24 14:42:55, 26.11, 29.69, 1005.64, 1.83, 358, 
2021/10/24 14:42:56, 26.11, 29.70, 1005.64, 2.27, 353, 
2021/10/24 14:42:57, 26.11, 29.73, 1005.65, 2.49, 341, 
2021/10/24 14:42:58, 26.09, 29.72, 1005.63, 2.93, 339, 
2021/10/24 14:42:59, 26.07, 29.74, 1005.63, 2.93, 339, 
2021/10/24 14:43:0, 26.05, 29.79, 1005.62, 2.93, 327, 
2021/10/24 14:43:1, 26.04, 29.80, 1005.61, 3.37, 325, 
2021/10/24 14:43:2, 26.04, 29.84, 1005.64, 3.37, 328, 
2021/10/24 14:43:3, 26.00, 29.79, 1005.63, 2.93, 335, 
2021/10/24 14:43:4, 25.98, 29.78, 1005.63, 2.71, 343, 
2021/10/24 14:43:5, 25.97, 29.82, 1005.66, 2.49, 316, 
2021/10/24 14:43:6, 25.97, 29.88, 1005.66, 3.37, 314, 
2021/10/24 14:43:7, 25.96, 29.88, 1005.66, 3.37, 319, 
2021/10/24 14:43:8, 25.93, 29.86, 1005.63, 3.37, 325, 
2021/10/24 14:43:9, 25.93, 29.90, 1005.66, 3.81, 318, 
2021/10/24 14:43:10, 25.92, 29.94, 1005.64, 3.37, 326, 
2021/10/24 14:43:11, 25.93, 29.96, 1005.67, 3.37, 319, 
2021/10/24 14:43:12, 25.92, 30.00, 1005.66, 3.15, 319, 
2021/10/24 14:43:13, 25.93, 29.98, 1005.67, 2.93, 302, 
2021/10/24 14:43:14, 25.89, 30.01, 1005.71, 3.15, 302, 
2021/10/24 14:43:15, 25.89, 30.07, 1005.74, 2.93, 304, 
2021/10/24 14:43:16, 25.88, 30.06, 1005.65, 2.93, 305, 
2021/10/24 14:43:17, 25.88, 30.08, 1005.69, 3.37, 305, 
2021/10/24 14:43:18, 25.88, 30.08, 1005.70, 3.81, 309, 
2021/10/24 14:43:19, 25.89, 30.09, 1005.73, 3.81, 306, 
2021/10/24 14:43:20, 25.86, 30.12, 1005.71, 4.25, 305, 
2021/10/24 14:43:23, 25.83, 30.25, 1005.70, 3.81, 314, 
2021/10/24 14:43:24, 25.83, 30.25, 1005.74, 3.37, 298, 
2021/10/24 14:43:25, 25.82, 30.26, 1005.71, 3.59, 276, 
2021/10/24 14:43:26, 25.81, 30.33, 1005.75, 3.37, 261, 
2021/10/24 14:43:27, 25.80, 30.36, 1005.70, 3.15, 265, 
2021/10/24 14:43:28, 25.80, 30.38, 1005.73, 3.15, 271, 
2021/10/24 14:43:29, 25.79, 30.39, 1005.74, 3.37, 287, 
2021/10/24 14:43:30, 25.79, 30.44, 1005.73, 3.15, 287, 
2021/10/24 14:43:31, 25.79, 30.47, 1005.70, 3.15, 287, 
2021/10/24 14:43:32, 25.79, 30.44, 1005.71, 2.71, 287, 
2021/10/24 14:43:33, 25.80, 30.39, 1005.71, 2.27, 290, 
2021/10/24 14:43:34, 25.79, 30.40, 1005.72, 2.27, 288, 
2021/10/24 14:43:35, 25.79, 30.43, 1005.71, 2.27, 289, 
2021/10/24 14:43:36, 25.78, 30.45, 1005.71, 2.49, 289, 
2021/10/24 14:43:37, 25.79, 30.41, 1005.72, 2.27, 289, 
2021/10/24 14:43:38, 25.79, 30.39, 1005.72, 2.27, 290, 
2021/10/24 14:43:39, 25.81, 30.31, 1005.71, 2.49, 293, 
2021/10/24 14:43:40, 25.79, 30.27, 1005.73, 2.71, 293, 
2021/10/24 14:43:41, 25.78, 30.21, 1005.69, 2.49, 296, 
2021/10/24 14:43:42, 25.78, 30.11, 1005.70, 2.27, 303, 
2021/10/24 14:43:43, 25.80, 29.99, 1005.70, 2.27, 307, 
2021/10/24 14:43:44, 25.79, 29.93, 1005.69, 2.27, 309, 
2021/10/24 14:43:45, 25.79, 29.89, 1005.68, 2.27, 313, 
2021/10/24 14:43:46, 25.77, 29.84, 1005.70, 2.27, 313, 
2021/10/24 14:43:47, 25.76, 29.77, 1005.70, 2.27, 315, 
2021/10/24 14:43:48, 25.75, 29.80, 1005.69, 2.49, 313, 
2021/10/24 14:43:49, 25.75, 29.82, 1005.68, 2.27, 311, 
2021/10/24 14:43:50, 25.68, 29.74, 1005.66, 1.83, 312, 
2021/10/24 14:43:51, 25.62, 29.79, 1005.64, 1.83, 312, 
2021/10/24 14:43:52, 25.57, 29.88, 1005.65, 1.39, 313, 
2021/10/24 14:43:53, 25.53, 29.88, 1005.69, 1.61, 315, 
2021/10/24 14:43:54, 25.49, 29.87, 1005.69, 1.61, 321, 
2021/10/24 14:43:55, 25.43, 29.87, 1005.68, 1.83, 321, 
2021/10/24 14:43:56, 25.42, 29.99, 1005.69, 1.83, 319, 
2021/10/24 14:43:57, 25.37, 30.02, 1005.68, 2.27, 325, 
2021/10/24 14:43:58, 25.35, 30.03, 1005.64, 2.93, 328, 
2021/10/24 14:43:59, 25.33, 30.06, 1005.67, 3.37, 328, 
2021/10/24 14:44:0, 25.32, 30.11, 1005.65, 4.03, 330, 
2021/10/24 14:44:2, 25.32, 30.15, 1005.67, 3.81, 329, 
2021/10/24 14:44:3, 25.32, 30.21, 1005.63, 3.81, 330, 
2021/10/24 14:44:4, 25.32, 30.26, 1005.62, 3.59, 337, 
2021/10/24 14:44:5, 25.33, 30.30, 1005.65, 3.37, 340, 
2021/10/24 14:44:6, 25.33, 30.31, 1005.65, 3.81, 343, 
2021/10/24 14:44:7, 25.33, 30.35, 1005.65, 4.03, 345, 
2021/10/24 14:44:8, 25.34, 30.37, 1005.67, 4.03, 348, 
2021/10/24 14:44:9, 25.34, 30.37, 1005.66, 3.81, 315, 
2021/10/24 14:44:10, 25.36, 30.35, 1005.67, 3.59, 306, 
2021/10/24 14:44:11, 25.37, 30.34, 1005.65, 3.37, 304, 
2021/10/24 14:44:12, 25.37, 30.35, 1005.66, 2.93, 283, 
2021/10/24 14:44:13, 25.38, 30.41, 1005.67, 2.49, 279, 
2021/10/24 14:44:14, 25.38, 30.45, 1005.62, 2.49, 280, 
2021/10/24 14:44:15, 25.39, 30.50, 1005.66, 2.27, 278, 
2021/10/24 14:44:16, 25.39, 30.53, 1005.68, 1.83, 287, 
2021/10/24 14:44:17, 25.39, 30.49, 1005.66, 2.27, 289, 
2021/10/24 14:44:18, 25.40, 30.51, 1005.63, 2.49, 293, 
2021/10/24 14:44:19, 25.41, 30.51, 1005.65, 2.93, 293, 
2021/10/24 14:44:20, 25.43, 30.52, 1005.66, 2.93, 293, 
2021/10/24 14:44:21, 25.43, 30.52, 1005.65, 2.71, 290, 
2021/10/24 14:44:22, 25.45, 30.52, 1005.69, 2.71, 290, 
2021/10/24 14:44:23, 25.47, 30.55, 1005.65, 2.71, 288, 
2021/10/24 14:44:24, 25.49, 30.58, 1005.67, 2.27, 282, 
2021/10/24 14:44:25, 25.50, 30.61, 1005.64, 2.05, 270, 
2021/10/24 14:44:26, 25.52, 30.67, 1005.68, 1.83, 262, 
2021/10/24 14:44:27, 25.55, 30.72, 1005.68, 1.17, 259, 
2021/10/24 14:44:28, 25.55, 30.74, 1005.66, 1.17, 258, 
2021/10/24 14:44:29, 25.58, 30.77, 1005.67, 0.95, 258, 
2021/10/24 14:44:30, 25.60, 30.76, 1005.67, 0.73, 257, 
2021/10/24 14:44:31, 25.62, 30.71, 1005.68, 0.95, 258, 
2021/10/24 14:44:32, 25.64, 30.67, 1005.67, 0.73, 256, 
2021/10/24 14:44:33, 25.65, 30.69, 1005.66, 0.73, 252, 
2021/10/24 14:44:34, 25.67, 30.70, 1005.69, 0.95, 252, 
2021/10/24 14:44:35, 25.69, 30.72, 1005.72, 0.73, 253, 
2021/10/24 14:44:36, 25.70, 30.70, 1005.69, 0.95, 254, 
2021/10/24 14:44:37, 25.72, 30.64, 1005.67, 0.73, 250, 
2021/10/24 14:44:38, 25.72, 30.64, 1005.67, 0.73, 249, 
2021/10/24 14:44:39, 25.74, 30.68, 1005.68, 0.95, 250, 
2021/10/24 14:44:40, 25.75, 30.74, 1005.71, 0.73, 249, 
2021/10/24 14:44:41, 25.77, 30.78, 1005.69, 0.95, 250, 
2021/10/24 14:44:42, 25.80, 30.82, 1005.68, 0.51, 251, 
2021/10/24 14:44:43, 25.82, 30.83, 1005.67, 0.51, 249, 
2021/10/24 14:44:44, 25.83, 30.82, 1005.67, 0.29, 252, 
2021/10/24 14:44:45, 25.86, 30.81, 1005.70, 0.51, 249, 
2021/10/24 14:44:46, 25.87, 30.79, 1005.68, 0.51, 248, 
2021/10/24 14:44:47, 25.89, 30.75, 1005.67, 0.51, 250, 
2021/10/24 14:44:48, 25.93, 30.62, 1005.67, 0.51, 248, 
2021/10/24 14:44:49, 25.93, 30.43, 1005.65, 0.51, 250, 
2021/10/24 14:44:50, 25.94, 30.39, 1005.62, 0.51, 250, 
2021/10/24 14:44:51, 25.97, 30.42, 1005.66, 0.95, 249, 
2021/10/24 14:44:52, 25.97, 30.47, 1005.63, 0.73, 249, 
2021/10/24 14:44:53, 25.99, 30.48, 1005.64, 0.95, 250, 
2021/10/24 14:44:54, 26.01, 30.48, 1005.64, 0.73, 250, 
2021/10/24 14:44:55, 26.03, 30.50, 1005.64, 0.73, 248, 
2021/10/24 14:44:56, 26.04, 30.53, 1005.61, 0.51, 249, 
2021/10/24 14:44:57, 26.06, 30.55, 1005.64, 0.51, 249, 
2021/10/24 14:44:58, 26.08, 30.57, 1005.61, 0.51, 250, 
2021/10/24 14:44:59, 26.10, 30.58, 1005.60, 0.29, 250, 
2021/10/24 14:45:0, 26.12, 30.51, 1005.64, 0.29, 250, 
2021/10/24 14:45:1, 26.13, 30.39, 1005.62, 0.07, 252, 
2021/10/24 14:45:2, 26.14, 30.39, 1005.65, 0.07, 249, 
2021/10/24 14:45:3, 26.17, 30.30, 1005.63, 0.73, 250, 
2021/10/24 14:45:4, 26.17, 30.21, 1005.62, 1.83, 252, 
2021/10/24 14:45:5, 26.18, 30.21, 1005.66, 1.83, 264, 
2021/10/24 14:45:6, 26.14, 30.29, 1005.62, 1.61, 273, 
2021/10/24 14:45:7, 26.11, 30.42, 1005.64, 1.61, 273, 
2021/10/24 14:45:8, 26.11, 30.52, 1005.62, 1.39, 276, 
2021/10/24 14:45:9, 26.12, 30.56, 1005.64, 1.61, 274, 
2021/10/24 14:45:10, 26.11, 30.60, 1005.62, 1.83, 271, 
2021/10/24 14:45:11, 26.11, 30.61, 1005.61, 1.83, 267, 
2021/10/24 14:45:12, 26.07, 30.57, 1005.61, 1.61, 265, 
2021/10/24 14:45:13, 26.07, 30.58, 1005.65, 1.39, 267, 
2021/10/24 14:45:14, 26.07, 30.62, 1005.61, 1.39, 267, 
2021/10/24 14:45:15, 26.07, 30.56, 1005.63, 1.17, 264, 
2021/10/24 14:45:16, 26.07, 30.41, 1005.61, 1.17, 269, 
2021/10/24 14:45:17, 26.08, 30.29, 1005.63, 1.17, 273, 
2021/10/24 14:45:18, 26.07, 30.17, 1005.62, 1.61, 274, 
2021/10/24 14:45:19, 26.07, 30.10, 1005.63, 1.61, 272, 
2021/10/24 14:45:20, 26.06, 30.05, 1005.65, 1.39, 273, 
2021/10/24 14:45:21, 26.06, 29.99, 1005.61, 1.61, 271, 
2021/10/24 14:45:22, 26.05, 29.96, 1005.64, 1.61, 269, 
2021/10/24 14:45:23, 26.04, 30.01, 1005.64, 1.39, 258, 
2021/10/24 14:45:24, 26.05, 30.11, 1005.65, 2.05, 257, 
2021/10/24 14:45:25, 26.04, 30.22, 1005.64, 1.83, 257, 
2021/10/24 14:45:26, 26.05, 30.29, 1005.64, 1.61, 256, 
2021/10/24 14:45:27, 26.05, 30.32, 1005.63, 1.61, 256, 
2021/10/24 14:45:28, 26.07, 30.35, 1005.63, 1.61, 258, 
2021/10/24 14:45:29, 26.08, 30.38, 1005.65, 1.61, 252, 
2021/10/24 14:45:30, 26.08, 30.38, 1005.64, 1.61, 236, 
2021/10/24 14:45:31, 26.08, 30.41, 1005.61, 1.39, 236, 
2021/10/24 14:45:32, 26.11, 30.46, 1005.64, 1.39, 235, 
2021/10/24 14:45:33, 26.11, 30.49, 1005.63, 1.17, 232, 
2021/10/24 14:45:34, 26.12, 30.53, 1005.64, 1.17, 233, 
2021/10/24 14:45:35, 26.13, 30.59, 1005.64, 1.17, 231, 
2021/10/24 14:45:36, 26.14, 30.64, 1005.60, 0.95, 231, 
2021/10/24 14:45:37, 26.16, 30.69, 1005.65, 0.73, 231, 
2021/10/24 14:45:38, 26.18, 30.73, 1005.65, 0.73, 230, 
2021/10/24 14:45:39, 26.19, 30.76, 1005.61, 0.95, 230, 
2021/10/24 14:45:40, 26.20, 30.76, 1005.61, 0.73, 230, 
2021/10/24 14:45:41, 26.22, 30.65, 1005.62, 0.73, 231, 
2021/10/24 14:45:42, 26.24, 30.39, 1005.63, 0.51, 241, 
2021/10/24 14:45:43, 26.25, 30.18, 1005.60, 0.51, 247, 
2021/10/24 14:45:44, 26.25, 30.12, 1005.64, 0.73, 248, 
2021/10/24 14:45:45, 26.27, 30.13, 1005.64, 0.95, 249, 
2021/10/24 14:45:46, 26.26, 30.18, 1005.62, 0.95, 249, 
2021/10/24 14:45:47, 26.26, 30.10, 1005.62, 1.17, 247, 
2021/10/24 14:45:48, 26.25, 30.07, 1005.62, 1.17, 248, 
2021/10/24 14:45:49, 26.26, 30.09, 1005.65, 1.17, 249, 
2021/10/24 14:45:50, 26.24, 30.15, 1005.59, 1.17, 247, 
2021/10/24 14:45:51, 26.23, 30.07, 1005.62, 1.17, 243, 
2021/10/24 14:45:52, 26.23, 30.11, 1005.60, 0.95, 237, 
2021/10/24 14:45:53, 26.24, 30.20, 1005.60, 0.95, 234, 
2021/10/24 14:45:54, 26.25, 30.29, 1005.64, 0.73, 227, 
2021/10/24 14:45:55, 26.28, 30.36, 1005.64, 0.51, 225, 
2021/10/24 14:45:56, 26.29, 30.41, 1005.63, 0.51, 224, 
2021/10/24 14:45:57, 26.29, 30.46, 1005.59, 0.51, 224, 
2021/10/24 14:45:58, 26.31, 30.49, 1005.61, 0.51, 225, 
2021/10/24 14:45:59, 26.32, 30.52, 1005.60, 0.51, 226, 
2021/10/24 14:46:0, 26.34, 30.54, 1005.58, 0.51, 225, 
2021/10/24 14:46:1, 26.37, 30.47, 1005.63, 0.29, 222, 
2021/10/24 14:46:2, 26.38, 30.43, 1005.61, 0.51, 211, 
2021/10/24 14:46:3, 26.39, 30.48, 1005.62, 0.29, 201, 
2021/10/24 14:46:4, 26.40, 30.53, 1005.60, 0.07, 201, 
2021/10/24 14:46:5, 26.41, 30.57, 1005.58, 0.29, 199, 
2021/10/24 14:46:6, 26.43, 30.61, 1005.60, 0.07, 198, 
2021/10/24 14:46:7, 26.44, 30.50, 1005.58, 0.07, 198, 
2021/10/24 14:46:8, 26.46, 30.45, 1005.60, 0.07, 198, 
2021/10/24 14:46:9, 26.46, 30.02, 1005.59, 0.00, 197, 
2021/10/24 14:46:10, 26.46, 29.64, 1005.62, 0.00, 196, 
2021/10/24 14:46:11, 26.42, 29.45, 1005.57, 0.00, 196, 
2021/10/24 14:46:12, 26.42, 29.44, 1005.58, 0.00, 169, 
2021/10/24 14:46:13, 26.43, 29.44, 1005.58, 0.00, 164, 
2021/10/24 14:46:14, 26.40, 29.25, 1005.59, 0.00, 164, 
2021/10/24 14:46:15, 26.39, 29.03, 1005.60, 0.00, 164, 
2021/10/24 14:46:16, 26.36, 28.86, 1005.62, 0.00, 165, 
2021/10/24 14:46:17, 26.34, 28.78, 1005.62, 0.00, 162, 
2021/10/24 14:46:18, 26.32, 28.92, 1005.59, 0.00, 162, 
2021/10/24 14:46:19, 26.30, 28.99, 1005.61, 0.00, 164, 
2021/10/24 14:46:20, 26.28, 28.96, 1005.58, 0.00, 164, 
2021/10/24 14:46:21, 26.27, 29.01, 1005.60, 0.00, 162, 
2021/10/24 14:46:22, 26.27, 29.06, 1005.62, 0.00, 164, 
2021/10/24 14:46:23, 26.25, 29.20, 1005.60, 0.00, 163, 
2021/10/24 14:46:24, 26.25, 29.35, 1005.60, 0.00, 163, 
2021/10/24 14:46:25, 26.25, 29.48, 1005.59, 0.00, 164, 
2021/10/24 14:46:26, 26.26, 29.61, 1005.62, 0.00, 163, 
2021/10/24 14:46:27, 26.27, 29.71, 1005.61, 0.00, 164, 
2021/10/24 14:46:28, 26.27, 29.79, 1005.59, 0.00, 165, 
2021/10/24 14:46:29, 26.29, 29.86, 1005.63, 0.00, 166, 
2021/10/24 14:46:30, 26.30, 29.93, 1005.62, 0.00, 165, 
2021/10/24 14:46:31, 26.31, 30.00, 1005.65, 0.00, 164, 
2021/10/24 14:46:32, 26.32, 30.03, 1005.59, 0.00, 165, 
2021/10/24 14:46:33, 26.32, 29.88, 1005.59, 0.00, 164, 
2021/10/24 14:46:34, 26.34, 29.94, 1005.58, 0.00, 166, 
2021/10/24 14:46:35, 26.36, 29.94, 1005.55, 0.00, 165, 
2021/10/24 14:46:36, 26.38, 29.97, 1005.57, 0.00, 170, 
2021/10/24 14:46:37, 26.39, 29.97, 1005.54, 0.00, 173, 
2021/10/24 14:46:38, 26.41, 30.00, 1005.57, 0.95, 173, 
2021/10/24 14:46:39, 26.42, 30.06, 1005.61, 0.95, 172, 
2021/10/24 14:46:40, 26.44, 30.11, 1005.56, 1.17, 173, 
2021/10/24 14:46:41, 26.45, 30.07, 1005.56, 1.17, 173, 
